row,rows,ctx_first,ctx_last,gen_first,gen_8192,gen_last,gen_mean,gen_max,gen_ss_mean,prefill_mean,prefill_max
attn_qb_hwarp16,1,8192,8192,15.92,15.92,15.92,15.92,15.92,15.92,390.95,390.95
attn_qb_soa_hwarp16,1,8192,8192,16.03,16.03,16.03,16.03,16.03,16.03,390.13,390.13
exact_fast,1,8192,8192,16.13,16.13,16.13,16.13,16.13,16.13,393.46,393.46
