row,rows,ctx_first,ctx_last,gen_first,gen_8192,gen_last,gen_mean,gen_max,gen_ss_mean,prefill_mean,prefill_max
compressor_pair_off,1,8192,8192,15.85,15.85,15.85,15.85,15.85,15.85,389.89,389.89
exact_fast,1,8192,8192,16.09,16.09,16.09,16.09,16.09,16.09,391.6,391.6
