t_s,rss_kib,cuda_used_mib,mem_total_bytes,mem_used_bytes,mem_free_bytes,mem_shared_bytes,mem_buff_cache_bytes,mem_available_bytes
0.00030803680419921875,8,,130596646912,3891179520,123809386496,10514432,3983777792,126705467392
0.521049976348877,540408,,130596646912,6464765952,121235795968,325300224,4298571776,124131880960
1.023789644241333,540408,3766,130596646912,8368275456,119332241408,325271552,4298563584,122228371456
1.5468742847442627,540412,,130596646912,10298290176,117402226688,325271552,4298563584,120298356736
2.0485243797302246,540416,9142,130596646912,13031481344,114669035520,325271552,4298563584,117565165568
2.600127696990967,540424,,130596646912,16035373056,111665139712,325271552,4298563584,114561273856
3.1022210121154785,540428,12726,130596646912,17939320832,109761191936,325271552,4298563584,112657326080
3.625842809677124,540432,,130596646912,19862257664,107838255104,325271552,4298563584,110734389248
4.128143787384033,540440,18102,130596646912,23675166720,104025346048,325271552,4298563584,106921480192
4.6492087841033936,540444,,130596646912,25577570304,102122942464,325271552,4298563584,105019076608
5.151878595352173,540452,21686,130596646912,27484876800,100215635968,325271552,4298563584,103111770112
5.674560308456421,540456,,130596646912,31295336448,96405172224,325271552,4298563584,99301310464
6.176515340805054,540464,27062,130596646912,33202233344,94498275328,325271552,4298563584,97394413568
6.697557687759399,540468,,130596646912,35127046144,92573462528,325271552,4298563584,95469600768
7.199570655822754,540472,32438,130596646912,37028298752,90672209920,325271552,4298563584,93568348160
7.77347207069397,540480,,130596646912,40845189120,86855319552,325271552,4298563584,89751457792
8.275952816009521,540480,36022,130596646912,42744037376,84956463104,325271552,4298571776,87852609536
8.797645330429077,540484,,130596646912,44667224064,83033276416,325271552,4298571776,85929422848
9.299747467041016,540496,41398,130596646912,48463245312,79237255168,325271552,4298571776,82133401600
9.821510076522827,540500,,130596646912,50362957824,77337542656,325271552,4298571776,80233689088
10.324808120727539,540504,44982,130596646912,52269690880,75430809600,325271552,4298571776,78326956032
10.846877813339233,540512,,130596646912,56084684800,71615807488,325271552,4298571776,74511962112
11.349080801010132,540516,50358,130596646912,57988739072,69711753216,325271552,4298571776,72607907840
11.87169623374939,540520,,130596646912,59894714368,67805777920,325271552,4298571776,70701932544
12.373505353927612,540524,55734,130596646912,61801361408,65899130880,325271552,4298571776,68795285504
12.94487476348877,540532,,130596646912,65611382784,62089109504,325271552,4298571776,64985264128
13.446942329406738,540540,59318,130596646912,67513774080,60186718208,325271552,4298571776,63082872832
13.968355894088745,540544,,130596646912,69428404224,58272088064,325271552,4298571776,61168242688
14.470003128051758,540552,64694,130596646912,73225535488,54474899456,325271552,4298670080,57371111424
14.99198317527771,540556,,130596646912,75135164416,52565270528,325271552,4298670080,55461482496
15.494779348373413,540560,68278,130596646912,77042245632,50658189312,325271552,4298670080,53554401280
16.018006801605225,540568,,130596646912,80850993152,46849495040,325271552,4298592256,49745653760
16.51993727684021,540572,73654,130596646912,82757873664,44942606336,325271552,4298604544,47838773248
17.042105436325073,540576,,130596646912,84645138432,43055337472,325271552,4298608640,45951508480
17.544854164123535,540592,79030,130596646912,86931390464,40769028096,325271552,4298752000,43665256448
18.10552215576172,540596,,130596646912,92273897472,35432210432,325271552,4292988928,38322749440
18.607301235198975,540608,86198,130596646912,95655690240,32050417664,325271552,4293001216,34940956672
19.14380669593811,540616,,130596646912,99898773504,27807330304,325271552,4293001216,30697873408
19.646319150924683,557468,90326,130596646912,100223614976,27482427392,325271552,4293062656,30373031936
20.168376445770264,698720,,130596646912,107542908928,20157526016,325271552,4298780672,23053737984
20.67164421081543,699164,103158,130596646912,114091044864,13609385984,325271552,4298784768,16505602048
21.197519063949585,716596,,130596646912,117001818112,10698485760,325271552,4298817536,13594828800
21.7006413936615,716596,105680,130596646912,117001818112,10698485760,325271552,4298817536,13594828800
22.236421823501587,716596,,130596646912,117016039424,10684260352,325271552,4298821632,13580607488
22.73958158493042,716596,105680,130596646912,117016498176,10683801600,325271552,4298821632,13580148736
23.26892924308777,716596,,130596646912,117032755200,10667544576,325271552,4298825728,13563891712
23.771841764450073,716596,105680,130596646912,117032755200,10667544576,325271552,4298829824,13563891712
24.304896354675293,716600,,130596646912,117046272000,10654023680,325271552,4298829824,13550374912
24.808573007583618,716600,105680,130596646912,117046272000,10654023680,325271552,4298829824,13550374912
25.339913606643677,716600,,130596646912,117041278976,10659012608,325271552,4298838016,13555367936
