ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
250000,250000,761.65,128,12.31,96.938,127,12.33,3464990668
254096,4096,594.23,128,12.26,84.438,127,12.27,3521368012
258192,4096,591.94,128,12.21,83.457,127,12.21,0
