ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
250000,250000,759.02,128,12.57,95.424,127,12.59,3464990668
254096,4096,599.76,128,12.56,80.049,127,12.56,3521368012
258192,4096,594.42,128,12.50,80.348,127,12.50,0
