ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
250000,250000,761.91,128,12.81,95.447,127,12.83,3464990668
254096,4096,596.28,128,12.75,79.830,127,12.76,3521368012
258192,4096,593.35,128,12.69,80.220,127,12.69,0
