row,rows,ctx_first,ctx_last,gen_first,gen_8192,gen_last,gen_mean,gen_max,gen_ss_mean,prefill_mean,prefill_max
exact_fast,1,8192,8192,16.37,16.37,16.37,16.37,16.37,16.37,394.18,394.18
mmvq_moe_gate_up_persist,1,8192,8192,10.15,10.15,10.15,10.15,10.15,10.15,390.35,390.35
