t_s,rss_kib,cuda_used_mib,mem_total_bytes,mem_used_bytes,mem_free_bytes,mem_shared_bytes,mem_buff_cache_bytes,mem_available_bytes
0.00036644935607910156,4,,130596646912,3825627136,123877576704,10485760,3981078528,126771019776
0.5258710384368896,540404,,130596646912,6408380416,121294823424,325107712,4295700480,124188266496
1.0276079177856445,540404,3766,130596646912,8315854848,119387348992,325107712,4295700480,122280792064
1.550001621246338,540408,,130596646912,10221887488,117481316352,325107712,4295700480,120374759424
2.052456855773926,540416,9142,130596646912,14034075648,113669115904,325271552,4295897088,116562571264
2.57631254196167,540420,,130596646912,15937347584,111765843968,325271552,4295897088,114659299328
3.079413652420044,540424,12726,130596646912,17844883456,109858308096,325271552,4295897088,112751763456
3.6022160053253174,540432,,130596646912,21657432064,106045759488,325271552,4295897088,108939214848
4.104265928268433,540436,18102,130596646912,23563169792,104139972608,325271552,4295917568,107033477120
4.626365661621094,540440,,130596646912,25485021184,102218117120,325271552,4295917568,105111625728
5.1280357837677,540448,23478,130596646912,27851841536,99851239424,325271552,4296036352,102744805376
5.6833600997924805,540456,,130596646912,31204237312,96498900992,325271552,4295933952,99392409600
6.185123920440674,540460,27062,130596646912,33111965696,94591172608,325271552,4295933952,97484681216
6.70615291595459,540464,,130596646912,36217004032,91486134272,325271552,4295933952,94379642880
7.208368301391602,540468,32438,130596646912,38823190528,88879947776,325271552,4295933952,91773456384
7.7293713092803955,540476,,130596646912,40746754048,86956384256,325271552,4295933952,89849892864
8.231087446212769,540476,37814,130596646912,42652471296,85050667008,325271552,4295933952,87944175616
8.800027847290039,540484,,130596646912,46468276224,81234853888,325271552,4295933952,84128370688
9.30249547958374,540492,41398,130596646912,48372973568,79330156544,325271552,4295933952,82223673344
9.824606895446777,540500,,130596646912,51110809600,76592320512,325271552,4295933952,79485837312
10.327564716339111,540504,46774,130596646912,54116024320,73587105792,325271552,4295933952,76480622592
10.849122762680054,540508,,130596646912,56042496000,71660634112,325271552,4295933952,74554150912
11.352084636688232,540512,50358,130596646912,57946972160,69756157952,325271552,4295933952,72649674752
11.875369787216187,540520,,130596646912,61762875392,65940254720,325271552,4295933952,68833771520
12.377164840698242,540524,55734,130596646912,63674310656,64028819456,325271552,4295933952,66922336256
12.899087190628052,540528,,130596646912,65581617152,62121512960,325271552,4295933952,65015029760
13.400718450546265,540540,61110,130596646912,69392330752,58310799360,325271552,4295942144,61204316160
13.92349362373352,540544,,130596646912,71314345984,56388784128,325271552,4295942144,59282300928
14.425408840179443,540548,64694,130596646912,73221136384,54481993728,325271552,4295942144,57375510528
14.947755813598633,540556,,130596646912,77036494848,50666635264,325271552,4295942144,53560152064
15.450156927108765,540560,70070,130596646912,78932185088,48770945024,325271552,4295942144,51664461824
15.970906972885132,540564,,130596646912,80837423104,46865707008,325271552,4295942144,49759223808
16.47308373451233,540568,75446,130596646912,84634632192,43068497920,325271552,4295942144,45962014720
16.99826192855835,540576,,130596646912,86554775552,41148354560,325271552,4295942144,44041871360
17.50053644180298,540588,80822,130596646912,90173710336,37534527488,325271552,4290834432,40422936576
18.03173565864563,540600,,130596646912,94178766848,33529864192,325271552,4290449408,36417880064
18.533833026885986,540608,87990,130596646912,97994125312,29714505728,325271552,4290449408,32602521600
19.05539560317993,540612,,130596646912,99914760192,27793870848,325271552,4290449408,30681886720
19.55750823020935,656116,94838,130596646912,105417420800,22291193856,325271552,4290482176,25179226112
20.08150887489319,698964,,130596646912,111427469312,16275365888,325271552,4296273920,19169177600
20.584019422531128,699504,105678,130596646912,116983824384,10719010816,325271552,4296278016,13612822528
21.11831545829773,699508,,130596646912,116998971392,10703794176,325271552,4296376320,13597675520
21.621252298355103,699508,105678,130596646912,116999028736,10703794176,325271552,4296282112,13597618176
22.151572704315186,699508,,130596646912,117011648512,10691174400,325271552,4296286208,13584998400
