t_s,rss_kib,cuda_used_mib,mem_total_bytes,mem_used_bytes,mem_free_bytes,mem_shared_bytes,mem_buff_cache_bytes,mem_available_bytes
0.0002796649932861328,12,,130596646912,4874731520,122847260672,10485760,3962085376,125721915392
0.5237469673156738,538480,,130596646912,7176855552,120545132544,323174400,4274778112,123419791360
1.0266025066375732,538484,3766,130596646912,9067900928,118654083072,323174400,4274778112,121528745984
1.547705888748169,538488,,130596646912,10973306880,116748677120,323174400,4274778112,119623340032
2.0497493743896484,538492,9142,130596646912,14779842560,112942141440,323174400,4274778112,115816804352
2.571707010269165,538496,,130596646912,16705667072,111016316928,323174400,4274778112,113890979840
3.07356333732605,538500,12726,130596646912,18612457472,109109526528,323174400,4274778112,111984189440
3.5960116386413574,538508,,130596646912,21674655744,106047320064,323174400,4274778112,108921991168
4.098163843154907,538512,18102,130596646912,24317861888,103404113920,323174400,4274778112,106278785024
4.619707107543945,538516,,130596646912,26204524544,101517451264,323174400,4274786304,104392122368
5.122526168823242,538524,21686,130596646912,28087975936,99633999872,323174400,4274786304,102508670976
5.691215991973877,538532,,130596646912,31872004096,95849971712,323174400,4274786304,98724642816
6.19331431388855,538536,27062,130596646912,33759412224,93962563584,323174400,4274786304,96837234688
6.7159950733184814,538540,,130596646912,36302479360,91419496448,323174400,4274786304,94294167552
7.217925548553467,538548,32438,130596646912,39485833216,88236142592,323174400,4274786304,91110813696
7.739967107772827,538552,,130596646912,41375817728,86346158080,323174400,4274786304,89220829184
8.241698026657104,538552,36022,130596646912,43263512576,84458463232,323174400,4274786304,87333134336
8.764240741729736,538560,,130596646912,47074582528,80647393280,323174400,4274786304,83522064384
9.266233444213867,538572,41398,130596646912,48968732672,78753243136,323174400,4274786304,81627914240
9.78803014755249,538572,,130596646912,50877083648,76844883968,323174400,4274786304,79719563264
10.290355682373047,538580,46774,130596646912,54679957504,73042010112,323174400,4274786304,75916689408
10.812007665634155,538584,,130596646912,56564113408,71157854208,323174400,4274786304,74032533504
11.315105438232422,538588,50358,130596646912,58454388736,69267578880,323174400,4274790400,72142258176
11.837196588516235,538596,,130596646912,62262607872,65459359744,323174400,4274790400,68334039040
12.339905738830566,538600,55734,130596646912,64167776256,63554191360,323174400,4274790400,66428870656
12.861888408660889,538604,,130596646912,66058637312,61663330304,323174400,4274790400,64538009600
13.363638162612915,538612,61110,130596646912,68196798464,59525169152,323174400,4274790400,62399848448
13.92380690574646,538620,,130596646912,71742136320,55979831296,323174400,4274790400,58854510592
14.425657272338867,538624,64694,130596646912,73638215680,54083751936,323174400,4274790400,56958431232
14.948334217071533,538628,,130596646912,76900614144,50821353472,323174400,4274790400,53696032768
15.45061445236206,538636,70070,130596646912,79329792000,48392175616,323174400,4274790400,51266854912
15.973038673400879,538640,,130596646912,81233895424,46488072192,323174400,4274790400,49362751488
16.47513747215271,538644,75446,130596646912,83124404224,44597563392,323174400,4274790400,47472242688
17.042309284210205,538652,,130596646912,86920253440,40801714176,323174400,4274790400,43676393472
17.54420757293701,538664,80822,130596646912,90031632384,37695574016,323174400,4269559808,40565014528
18.085771322250366,538676,,130596646912,94532177920,33195421696,323174400,4269166592,36064468992
18.587748527526855,538684,87990,130596646912,98347307008,29380292608,323174400,4269166592,32249339904
19.1113064289093,538688,,130596646912,100248715264,27478884352,323174400,4269166592,30347931648
19.613035440444946,658768,94836,130596646912,105635176448,22092337152,323174400,4269346816,24961470464
20.1354238986969,704444,,130596646912,111487647744,16234143744,323174400,4275113984,19108999168
20.63818097114563,704992,105676,130596646912,117176360960,10545430528,323174400,4275113984,13420285952
21.17334818840027,704996,,130596646912,117189189632,10532487168,323174400,4275122176,13407457280
21.676918506622314,704996,105676,130596646912,117189132288,10532487168,323174400,4275281920,13407514624
22.208742141723633,704996,,130596646912,117169397760,10552279040,323174400,4275134464,13427249152
22.712982654571533,704996,105676,130596646912,117169397760,10552279040,323174400,4275142656,13427249152
23.249078273773193,704996,,130596646912,117161398272,10560278528,323174400,4275146752,13435248640
23.75272297859192,704996,105676,130596646912,117161398272,10560278528,323174400,4275146752,13435248640
24.284217596054077,704996,,130596646912,117177655296,10544021504,323174400,4275146752,13418991616
