t_s,rss_kib,cuda_used_mib,mem_total_bytes,mem_used_bytes,mem_free_bytes,mem_shared_bytes,mem_buff_cache_bytes,mem_available_bytes
0.0003228187561035156,4,,130596646912,3927121920,123794489344,10485760,3962499072,126669524992
0.5223188400268555,538484,,130596646912,6539292672,121182289920,323174400,4275208192,124057354240
1.0241508483886719,538488,3766,130596646912,8448065536,119273512960,323174400,4275216384,122148581376
1.5473194122314453,538492,,130596646912,10358026240,117363552256,323174400,4275216384,120238620672
2.0497946739196777,538492,9142,130596646912,14160994304,113560563712,323174400,4275216384,116435652608
2.5739235877990723,538500,,130596646912,16054865920,111666675712,323174400,4275216384,114541780992
3.0759382247924805,538504,12726,130596646912,17960235008,109761306624,323174400,4275216384,112636411904
3.599128246307373,538512,,130596646912,20099530752,107622010880,323174400,4275216384,110497116160
4.10202693939209,538516,18102,130596646912,23672098816,104049442816,323174400,4275216384,106924548096
4.62394905090332,538520,,130596646912,25585053696,102136487936,323174400,4275216384,105011593216
5.125693321228027,538524,21686,130596646912,27490553856,100230987776,323174400,4275216384,103106093056
5.6479575634002686,538532,,130596646912,31302406144,96419135488,323174400,4275216384,99294240768
6.150062561035156,538536,27062,130596646912,33209712640,94511828992,323174400,4275216384,97386934272
6.6724936962127686,538540,,130596646912,35094159360,92627324928,323174400,4275306496,95502487552
7.174921751022339,538548,32438,130596646912,37714956288,90006528000,323174400,4275306496,92881690624
7.729176044464111,538552,,130596646912,40813182976,86908301312,323174400,4275306496,89783463936
8.230896949768066,538556,36022,130596646912,42720718848,85000765440,323174400,4275306496,87875928064
8.753940343856812,538564,,130596646912,44913475584,82808066048,323174400,4275224576,85683171328
9.257009029388428,538572,41398,130596646912,48438054912,79283486720,323174400,4275224576,82158592000
9.779774188995361,538576,,130596646912,50360811520,77360730112,323174400,4275224576,80235835392
10.2815101146698,538580,44982,130596646912,52263280640,75458260992,323174400,4275224576,78333366272
10.803587198257446,538588,,130596646912,56075235328,71646306304,323174400,4275224576,74521411584
11.305407524108887,538592,50358,130596646912,57979813888,69741727744,323174400,4275224576,72616833024
11.826690435409546,538596,,130596646912,59891318784,67830222848,323174400,4275224576,70705328128
12.328478813171387,538604,55734,130596646912,62249967616,65471574016,323174400,4275240960,68346679296
12.887025833129883,538608,,130596646912,65613549568,62107992064,323174400,4275249152,64983097344
13.38878345489502,538616,59318,130596646912,67518976000,60202565632,323174400,4275249152,63077670912
13.91093897819519,538620,,130596646912,69788155904,57933385728,323174400,4275249152,60808491008
14.413138628005981,538628,64694,130596646912,73225908224,54495633408,323174400,4275249152,57370738688
14.933820009231567,538632,,130596646912,75137269760,52584271872,323174400,4275249152,55459377152
15.435755491256714,538636,68278,130596646912,77041438720,50680102912,323174400,4275257344,53555208192
15.958073377609253,538644,,130596646912,80863232000,46858309632,323174400,4275257344,49733414912
16.46083092689514,538648,73654,130596646912,82768928768,44952555520,323174400,4275417088,47827718144
16.9835307598114,538652,,130596646912,84685488128,43036053504,323174400,4275261440,45911158784
17.48535394668579,538668,79030,130596646912,87776415744,39945125888,323174400,4275261440,42820231168
18.02774667739868,538672,,130596646912,92304551936,35422478336,323174400,4269772800,38292094976
18.529960870742798,538680,86198,130596646912,96045666304,31681638400,323174400,4269498368,34550980608
19.05879783630371,538688,,130596646912,99912933376,27814371328,323174400,4269498368,30683713536
19.56110453605652,563996,90512,130596646912,100369121280,27358121984,323174400,4269559808,30227525632
20.086907625198364,704256,,130596646912,107653746688,20067692544,323174400,4275392512,22942900224
20.589234113693237,704704,103168,130596646912,114183016448,13538410496,323174400,4275412992,16413630464
21.12057852745056,704988,,130596646912,116985843712,10735525888,323174400,4275445760,13610803200
21.624191522598267,704988,105676,130596646912,116986232832,10735136768,323174400,4275449856,13610414080
22.1578631401062,704988,,130596646912,116987387904,10733981696,323174400,4275458048,13609259008
22.661574602127075,704988,105676,130596646912,116987080704,10734288896,323174400,4275458048,13609566208
23.19229769706726,704988,,130596646912,116989038592,10732331008,323174400,4275458048,13607608320
23.695910215377808,704988,105676,130596646912,116987228160,10734141440,323174400,4275458048,13609418752
24.228492498397827,704988,,130596646912,116988465152,10732904448,323174400,4275458048,13608181760
24.73203420639038,704988,105676,130596646912,116982792192,10738577408,323174400,4275458048,13613854720
25.267123222351074,704988,,130596646912,116965060608,10756308992,323174400,4275462144,13631586304
25.77073049545288,704988,105676,130596646912,116965060608,10756308992,323174400,4275462144,13631586304
26.304630041122437,704988,,130596646912,116957601792,10763767808,323174400,4275462144,13639045120
26.808136701583862,704988,105676,130596646912,116957601792,10763767808,323174400,4275462144,13639045120
27.338859796524048,704988,,130596646912,116973858816,10747510784,323174400,4275462144,13622788096
27.841758728027344,704988,105676,130596646912,116973858816,10747510784,323174400,4275462144,13622788096
28.373034238815308,705008,,130596646912,116990115840,10731253760,323174400,4275466240,13606531072
28.876600980758667,705008,105676,130596646912,116989669376,10731700224,323174400,4275470336,13606977536
29.409696102142334,705008,,130596646912,116973961216,10747408384,323174400,4275470336,13622685696
29.913178205490112,705008,105676,130596646912,116973961216,10747408384,323174400,4275470336,13622685696
30.44589877128601,705008,,130596646912,116958158848,10763210752,323174400,4275470336,13638488064
30.950233697891235,705008,105676,130596646912,116958158848,10763210752,323174400,4275470336,13638488064
31.484801054000854,705008,,130596646912,116964552704,10756816896,323174400,4275470336,13632094208
31.98830556869507,705008,105676,130596646912,116964483072,10756816896,323174400,4275474432,13632163840
32.52322769165039,705008,,130596646912,116956143616,10765156352,323174400,4275478528,13640503296
33.02691912651062,705008,105676,130596646912,116956143616,10765156352,323174400,4275486720,13640503296
33.562809228897095,705008,,130596646912,116964143104,10757156864,323174400,4275486720,13632503808
34.066277503967285,705008,105676,130596646912,116964401152,10756898816,323174400,4275486720,13632245760
34.599501848220825,705008,,130596646912,116958490624,10762809344,323174400,4275486720,13638156288
35.10304856300354,705008,105676,130596646912,116958490624,10762809344,323174400,4275486720,13638156288
35.63349103927612,705008,,130596646912,116961067008,10760232960,323174400,4275490816,13635579904
36.13685083389282,705008,105676,130596646912,116961067008,10760232960,323174400,4275490816,13635579904
36.66683268547058,705008,,130596646912,116979130368,10742169600,323174400,4275494912,13617516544
37.16988754272461,705008,105676,130596646912,116979130368,10742169600,323174400,4275494912,13617516544
37.70347285270691,682636,,130596646912,100116295680,27605004288,323174400,4275494912,30480351232
38.20558428764343,682636,36101,130596646912,44843855872,82877444096,323174400,4275494912,85752791040
38.73489832878113,,,130596646912,4148084736,123573211136,54722560,4007043072,126448562176
39.23810052871704,,,130596646912,3891027968,123830267904,10485760,3962806272,126705618944
