t_s,rss_kib,cuda_used_mib,mem_total_bytes,mem_used_bytes,mem_free_bytes,mem_shared_bytes,mem_buff_cache_bytes,mem_available_bytes
0.00033354759216308594,16,,130596646912,4456718336,123264131072,10485760,3963297792,126139928576
0.5236327648162842,540340,,130596646912,7040593920,120680271872,325271552,4278054912,123556052992
1.0258870124816895,540344,3766,130596646912,8921321472,118799544320,325271552,4278054912,121675325440
1.547347068786621,540344,,130596646912,10828230656,116892631040,325271552,4278054912,119768416256
2.049473524093628,540352,9142,130596646912,13158051840,114562809856,325271552,4278054912,117438595072
2.616126298904419,540356,,130596646912,16523603968,111197237248,325271552,4278054912,114073042944
3.118884801864624,540364,12726,130596646912,18432249856,109288579072,325271552,4278059008,112164397056
3.6414921283721924,540368,,130596646912,20358512640,107362316288,325271552,4278059008,110238134272
4.14361310005188,540376,18102,130596646912,24153329664,103567499264,325271552,4278059008,106443317248
4.666675806045532,540380,,130596646912,26053574656,101667254272,325271552,4278059008,104543072256
5.169745922088623,540384,21686,130596646912,27959205888,99761623040,325271552,4278059008,102637441024
5.694284200668335,540392,,130596646912,31776542720,95944286208,325271552,4278059008,98820104192
6.196917533874512,540396,27062,130596646912,33690054656,94030774272,325271552,4278059008,96906592256
6.719970703125,540400,,130596646912,35569618944,92151209984,325271552,4278059008,95027027968
7.22241473197937,540404,30646,130596646912,37472243712,90248585216,325271552,4278059008,93124403200
7.745800495147705,540412,,130596646912,41264189440,86456639488,325271552,4278059008,89332457472
8.247953653335571,540416,36022,130596646912,43171921920,84548898816,325271552,4278067200,87424724992
8.771766662597656,540420,,130596646912,45055135744,82665684992,325271552,4278067200,85541511168
9.274490356445312,540432,41398,130596646912,48320770048,79400050688,325271552,4278067200,82275876864
9.813541889190674,540436,,130596646912,50740592640,76980228096,325271552,4278067200,79856054272
10.315357208251953,540440,44982,130596646912,52626477056,75094343680,325271552,4278067200,77970169856
10.836119890213013,540444,,130596646912,54544359424,73176461312,325271552,4278075392,76052287488
11.33782696723938,540452,50358,130596646912,58345181184,69375639552,325271552,4278075392,72251465728
11.861109256744385,540456,,130596646912,60241993728,67478827008,325271552,4278075392,70354653184
12.363189220428467,540460,53942,130596646912,62143983616,65576828928,325271552,4278083584,68452663296
12.885901689529419,540468,,130596646912,65857536000,61863268352,325271552,4278095872,64739110912
13.388340711593628,540476,59318,130596646912,67859320832,59861483520,325271552,4278104064,62737326080
13.9104905128479,540480,,130596646912,69761380352,57959403520,325271552,4278112256,60835266560
14.41275143623352,540484,62902,130596646912,71657570304,56063193088,325271552,4278124544,58939076608
14.936552047729492,540492,,130596646912,75465793536,52254965760,325271552,4278132736,55130853376
15.438639163970947,540496,68278,130596646912,77365100544,50355658752,325271552,4278132736,53231546368
15.961291074752808,540500,,130596646912,79276318720,48444440576,325271552,4278132736,51320328192
16.463825464248657,540504,73654,130596646912,82571423744,45149339648,325271552,4278124544,48025223168
17.00309944152832,540512,,130596646912,84977164288,42743599104,325271552,4278124544,45619482624
17.50515627861023,540516,77238,130596646912,86883078144,40837685248,325271552,4278124544,43713568768
18.030280590057373,540528,,130596646912,90688147456,37038374912,325271552,4272369664,39908499456
18.533260822296143,540536,84406,130596646912,94501318656,33225203712,325271552,4272369664,36095328256
19.05507493019104,540544,,130596646912,98304729088,29421793280,325271552,4272369664,32291917824
19.556748151779175,540548,89782,130596646912,100215910400,27510616064,325271552,4272361472,30380736512
20.081177949905396,678540,,130596646912,100335988736,27390537728,325271552,4272369664,30260658176
20.583770751953125,681748,89824,130596646912,100332269568,27394256896,325271552,4272369664,30264377344
21.105610847473145,686912,,130596646912,100328833024,27397689344,325271552,4272377856,30267813888
21.60725998878479,693160,89824,130596646912,100320661504,27405860864,325271552,4272377856,30275985408
22.129242658615112,735100,,130596646912,103740080128,23976480768,325271552,4282339328,26856566784
22.63177227973938,875316,98118,130596646912,108994834432,18716221440,325271552,4287967232,21601812480
23.160433292388916,875900,,130596646912,116053151744,11657551872,325271552,4288315392,14543495168
23.663357496261597,876040,105678,130596646912,117306302464,10404401152,325271552,4288315392,13290344448
24.195778846740723,876040,,130596646912,117322022912,10388680704,325271552,4288319488,13274624000
24.698922634124756,876040,105678,130596646912,117302841344,10407854080,325271552,4288319488,13293805568
25.227462768554688,876040,,130596646912,117303099392,10407596032,325271552,4288327680,13293547520
25.73061966896057,876040,105678,130596646912,117303099392,10407596032,325271552,4288327680,13293547520
26.261276245117188,876040,,130596646912,117303357440,10407337984,325271552,4288327680,13293289472
26.76428508758545,876040,105678,130596646912,117303357440,10407337984,325271552,4288327680,13293289472
27.29539728164673,876040,,130596646912,117303357440,10407337984,325271552,4288327680,13293289472
27.798224210739136,876040,105678,130596646912,117303357440,10407337984,325271552,4288327680,13293289472
28.3311665058136,876040,,130596646912,117295357952,10415337472,325271552,4288335872,13301288960
28.834473371505737,876040,105678,130596646912,117295693824,10414993408,325271552,4288339968,13300953088
29.367395877838135,876044,,130596646912,117282275328,10428411904,325271552,4288339968,13314371584
29.870408058166504,876044,105678,130596646912,117274574848,10436112384,325271552,4288348160,13322072064
30.40204954147339,876044,,130596646912,117258575872,10452111360,325271552,4288348160,13338071040
30.90483570098877,876044,105678,130596646912,117258575872,10452111360,325271552,4288372736,13338071040
31.437442302703857,876044,,130596646912,117242433536,10468253696,325271552,4288372736,13354213376
31.940334796905518,876064,105678,130596646912,117234745344,10475941888,325271552,4288372736,13361901568
32.47246479988098,876064,,130596646912,117235003392,10475683840,325271552,4288376832,13361643520
32.97519087791443,876064,105678,130596646912,117233811456,10476843008,325271552,4288380928,13362835456
33.50722646713257,876064,,130596646912,117225811968,10484842496,325271552,4288380928,13370834944
34.010247468948364,876064,105678,130596646912,117225807872,10484842496,325271552,4288380928,13370839040
34.54139161109924,876068,,130596646912,117217550336,10493100032,325271552,4288380928,13379096576
35.044527530670166,876068,105678,130596646912,117215981568,10494668800,325271552,4288380928,13380665344
35.57636618614197,876068,,130596646912,117207138304,10503512064,325271552,4288385024,13389508608
36.079288482666016,876068,105678,130596646912,117200846848,10509803520,325271552,4288385024,13395800064
