row,rows,ctx_first,ctx_last,gen_first,gen_8192,gen_last,gen_mean,gen_max,gen_ss_mean,prefill_mean,prefill_max
exact_fast,1,8192,8192,16.18,16.18,16.18,16.18,16.18,16.18,392.54,392.54
graph_no_presync,1,8192,8192,16.03,16.03,16.03,16.03,16.03,16.03,391.36,391.36
