row,rows,ctx_first,ctx_last,gen_first,gen_8192,gen_last,gen_mean,gen_max,gen_ss_mean,prefill_mean,prefill_max
attn_qkv_pair_shape,1,8192,8192,16.07,16.07,16.07,16.07,16.07,16.07,389.9,389.9
exact_fast,1,8192,8192,16.12,16.12,16.12,16.12,16.12,16.12,392.92,392.92
